building,scenario_num,loc,clim_zone,build_orient,build_type,tot_floor_area,num_floor,fac_glaz_uval,fac_glaz_shgc,wall_type,wall_uval,floor_finish,floor_uval,roof_type,roof_uval,infilt_type,infilt_ach,epd,lpd,hvac_type,pv_pe,pv_po,pv_pt,pv_pa,res_hedc,res_cedc,res_eui,comment
3,26,0,0A,140,0,13963,5,3,0.7,Precast Concrete,1.5,Tiles,0.8,Concrete,0.9,0,0.5,15,9,Fan Coil Units and Central Plant,15,180,35,5000,0.0,1040.8,89,PV efficiency 15%
3,27,0,0A,140,0,13963,5,3,0.7,Precast Concrete,1.5,Tiles,0.8,Concrete,0.9,0,0.5,15,9,Fan Coil Units and Central Plant,20,180,35,5000,0.0,1040.8,77,PV efficiency 20%
3,28,0,0A,140,0,13963,5,3,0.7,Precast Concrete,1.5,Tiles,0.8,Concrete,0.9,0,0.5,15,9,Fan Coil Units and Central Plant,15,135,35,5000,0.0,1039.6,89,PV Panel orientation 135
3,29,0,0A,140,0,13963,5,3,0.7,Precast Concrete,1.5,Tiles,0.8,Concrete,0.9,0,0.5,15,9,Fan Coil Units and Central Plant,15,-45,35,5000,0.0,1040.6,89,PV Panel orientation -45
3,30,0,0A,140,0,13963,5,3,0.7,Precast Concrete,1.5,Tiles,0.8,Concrete,0.9,0,0.5,15,9,Fan Coil Units and Central Plant,15,180,30,5000,0.0,1040.8,88,PV Panel Tilt 30
3,31,0,0A,140,0,13963,5,3,0.7,Precast Concrete,1.5,Tiles,0.8,Concrete,0.9,0,0.5,15,9,Fan Coil Units and Central Plant,15,180,0,5000,0.0,1041.6,85,PV Panel Tilt 0
3,0,0,1A,140,0,13963,5,3,0.7,Precast Concrete,1.5,Tiles,0.8,Concrete,0.9,0,0.5,15,9,Fan Coil Units and Central Plant,15,180,35,0,9.4,1055.8,128,
3,1,0,1A,0,0,13963,5,3,0.7,Precast Concrete,1.5,Tiles,0.8,Concrete,0.9,0,0.5,15,9,Fan Coil Units and Central Plant,15,180,35,0,9.7,1065.5,128,
3,2,0,1A,45,0,13963,5,3,0.7,Precast Concrete,1.5,Tiles,0.8,Concrete,0.9,0,0.5,15,9,Fan Coil Units and Central Plant,15,180,35,0,9.4,1064.3,129,
3,3,0,1A,90,0,13963,5,3,0.7,Precast Concrete,1.5,Tiles,0.8,Concrete,0.9,0,0.5,15,9,Fan Coil Units and Central Plant,15,180,35,0,9.7,1063.0,128,
3,4,0,1A,135,0,13963,5,3,0.7,Precast Concrete,1.5,Tiles,0.8,Concrete,0.9,0,0.5,15,9,Fan Coil Units and Central Plant,15,180,35,0,9.4,1055.2,128,
3,5,0,1A,180,0,13963,5,3,0.7,Precast Concrete,1.5,Tiles,0.8,Concrete,0.9,0,0.5,15,9,Fan Coil Units and Central Plant,15,180,35,0,9.7,1067.0,128,
3,6,0,1A,225,0,13963,5,3,0.7,Precast Concrete,1.5,Tiles,0.8,Concrete,0.9,0,0.5,15,9,Fan Coil Units and Central Plant,15,180,35,0,9.4,1063.4,129,
3,7,0,1A,270,0,13963,5,3,0.7,Precast Concrete,1.5,Tiles,0.8,Concrete,0.9,0,0.5,15,9,Fan Coil Units and Central Plant,15,180,35,0,9.7,1061.7,127,
3,8,0,1A,315,0,13963,5,3,0.7,Precast Concrete,1.5,Tiles,0.8,Concrete,0.9,0,0.5,15,9,Fan Coil Units and Central Plant,15,180,35,0,9.7,1061.7,127,
3,9,0,1A,140,0,13963,5,6,0.86,Precast Concrete,1.5,Tiles,0.8,Concrete,0.9,0,0.5,15,9,Fan Coil Units and Central Plant,15,180,35,0,12.7,1168.3,135,Single-plan Glass
3,10,0,1A,140,0,13963,5,1.2,0.5,Precast Concrete,1.5,Tiles,0.8,Concrete,0.9,0,0.5,15,9,Fan Coil Units and Central Plant,15,180,35,0,6.2,938.6,121,Triple-pane insulated glass
3,11,0,1A,140,0,13963,5,1.6,0.35,Precast Concrete,1.5,Tiles,0.8,Concrete,0.9,0,0.5,15,9,Fan Coil Units and Central Plant,15,180,35,0,7.0,893.4,117,Low-E (Low-Emissivity) coated glass
3,12,0,1A,140,0,13963,5,2,0.65,Precast Concrete,1.5,Tiles,0.8,Concrete,0.9,0,0.5,15,9,Fan Coil Units and Central Plant,15,180,35,0,7.8,1020.8,126,Argon-filled insulated glass
3,13,0,1A,140,0,13963,5,0.7,0.4,Precast Concrete,1.5,Tiles,0.8,Concrete,0.9,0,0.5,15,9,Fan Coil Units and Central Plant,15,180,35,0,5.2,899.9,118,Vacuum Insulated Glass
3,14,0,1A,140,0,13963,5,3,0.7,Brick Plaster,2.62,Tiles,0.8,Concrete,0.9,0,0.5,15,9,Fan Coil Units and Central Plant,15,180,35,0,11.4,1078.1,129,Brick Plaster
3,15,0,1A,140,0,13963,5,3,0.7,Concrete Block,1.8,Tiles,0.8,Concrete,0.9,0,0.5,15,9,Fan Coil Units and Central Plant,15,180,35,0,10.0,1064.0,129,Concrete Block
3,16,0,1A,140,0,13963,5,3,0.7,Precast Concrete,1.5,Carpet,2.5,Concrete,0.9,0,0.5,15,9,Fan Coil Units and Central Plant,15,180,35,0,5.5,1136.1,131,Carpet
3,17,0,1A,140,0,13963,5,3,0.7,Precast Concrete,1.5,Hardwood,2.1,Concrete,0.9,0,0.5,15,9,Fan Coil Units and Central Plant,15,180,35,0,5.6,1184.5,132,Hardwood
3,18,0,1A,140,0,13963,5,3,0.7,Precast Concrete,1.5,Tiles,0.8,Metal Deck,5,0,0.5,15,9,Fan Coil Units and Central Plant,15,180,35,0,43.2,1141.6,133,Metal Deck
3,19,0,1A,140,0,13963,5,3,0.7,Precast Concrete,1.5,Tiles,0.8,Concrete,0.9,0,0.25,15,9,Fan Coil Units and Central Plant,15,180,35,0,9.6,1047.5,126,Airtight 0.25
3,20,0,1A,140,0,13963,5,3,0.7,Precast Concrete,1.5,Tiles,0.8,Concrete,0.9,0,1,15,9,Fan Coil Units and Central Plant,15,180,35,0,9.1,1072.3,132,Average 1.0
3,21,0,1A,140,0,13963,5,3,0.7,Precast Concrete,1.5,Tiles,0.8,Concrete,0.9,0,0.5,10,9,Fan Coil Units and Central Plant,15,180,35,0,9.4,979.1,113,Low EPD
3,22,0,1A,140,0,13963,5,3,0.7,Precast Concrete,1.5,Tiles,0.8,Concrete,0.9,0,0.5,20,9,Fan Coil Units and Central Plant,15,180,35,0,9.4,1132.5,144,High EPD
3,23,0,1A,140,0,13963,5,3,0.7,Precast Concrete,1.5,Tiles,0.8,Concrete,0.9,0,0.5,15,6,Fan Coil Units and Central Plant,15,180,35,0,9.4,1011.7,119,Low LPD
3,24,0,1A,140,0,13963,5,3,0.7,Precast Concrete,1.5,Tiles,0.8,Concrete,0.9,0,0.5,15,12,Fan Coil Units and Central Plant,15,180,35,0,9.4,1099.9,137,High LPD
3,25,0,1A,140,0,13963,5,3,0.7,Precast Concrete,1.5,Tiles,0.8,Concrete,0.9,0,0.5,15,9,VRF Fan Coils,15,180,35,0,58.1,1317.2,151,VRF Fan Coils
3,26,0,1A,140,0,13963,5,3,0.7,Precast Concrete,1.5,Tiles,0.8,Concrete,0.9,0,0.5,15,9,Fan Coil Units and Central Plant,15,180,35,5000,9.1,1055.1,71,PV efficiency 15%
3,27,0,1A,140,0,13963,5,3,0.7,Precast Concrete,1.5,Tiles,0.8,Concrete,0.9,0,0.5,15,9,Fan Coil Units and Central Plant,20,180,35,5000,9.1,1055.1,52,PV efficiency 20%
3,28,0,1A,140,0,13963,5,3,0.7,Precast Concrete,1.5,Tiles,0.8,Concrete,0.9,0,0.5,15,9,Fan Coil Units and Central Plant,15,135,35,5000,8.3,1053.3,71,PV Panel orientation 135
3,29,0,1A,140,0,13963,5,3,0.7,Precast Concrete,1.5,Tiles,0.8,Concrete,0.9,0,0.5,15,9,Fan Coil Units and Central Plant,15,-45,35,5000,9.1,1054.9,80,PV Panel orientation -45
3,30,0,1A,140,0,13963,5,3,0.7,Precast Concrete,1.5,Tiles,0.8,Concrete,0.9,0,0.5,15,9,Fan Coil Units and Central Plant,15,180,30,5000,9.1,1055.1,70,PV Panel Tilt 30
3,31,0,1A,140,0,13963,5,3,0.7,Precast Concrete,1.5,Tiles,0.8,Concrete,0.9,0,0.5,15,9,Fan Coil Units and Central Plant,15,180,0,5000,9.4,1055.8,69,PV Panel Tilt 0
3,0,0,2A,140,0,13963,5,3,0.7,Precast Concrete,1.5,Tiles,0.8,Concrete,0.9,0,0.5,15,9,Fan Coil Units and Central Plant,15,180,35,0,259.0,962.5,102,
3,1,0,2A,0,0,13963,5,3,0.7,Precast Concrete,1.5,Tiles,0.8,Concrete,0.9,0,0.5,15,9,Fan Coil Units and Central Plant,15,180,35,0,259.1,938.2,101,
3,2,0,2A,45,0,13963,5,3,0.7,Precast Concrete,1.5,Tiles,0.8,Concrete,0.9,0,0.5,15,9,Fan Coil Units and Central Plant,15,180,35,0,259.0,970.6,102,
3,3,0,2A,90,0,13963,5,3,0.7,Precast Concrete,1.5,Tiles,0.8,Concrete,0.9,0,0.5,15,9,Fan Coil Units and Central Plant,15,180,35,0,259.0,937.8,101,
3,4,0,2A,135,0,13963,5,3,0.7,Precast Concrete,1.5,Tiles,0.8,Concrete,0.9,0,0.5,15,9,Fan Coil Units and Central Plant,15,180,35,0,259.0,962.0,102,
3,5,0,2A,180,0,13963,5,3,0.7,Precast Concrete,1.5,Tiles,0.8,Concrete,0.9,0,0.5,15,9,Fan Coil Units and Central Plant,15,180,35,0,259.0,936.1,101,
3,6,0,2A,225,0,13963,5,3,0.7,Precast Concrete,1.5,Tiles,0.8,Concrete,0.9,0,0.5,15,9,Fan Coil Units and Central Plant,15,180,35,0,259.0,969.2,102,
3,7,0,2A,270,0,13963,5,3,0.7,Precast Concrete,1.5,Tiles,0.8,Concrete,0.9,0,0.5,15,9,Fan Coil Units and Central Plant,15,180,35,0,259.1,938.7,101,
3,8,0,2A,315,0,13963,5,3,0.7,Precast Concrete,1.5,Tiles,0.8,Concrete,0.9,0,0.5,15,9,Fan Coil Units and Central Plant,15,180,35,0,259.1,938.7,101,
3,9,0,2A,140,0,13963,5,6,0.86,Precast Concrete,1.5,Tiles,0.8,Concrete,0.9,0,0.5,15,9,Fan Coil Units and Central Plant,15,180,35,0,296.5,1070.5,106,Single-plan Glass
3,10,0,2A,140,0,13963,5,1.2,0.5,Precast Concrete,1.5,Tiles,0.8,Concrete,0.9,0,0.5,15,9,Fan Coil Units and Central Plant,15,180,35,0,223.5,843.2,97,Triple-pane insulated glass
3,11,0,2A,140,0,13963,5,1.6,0.35,Precast Concrete,1.5,Tiles,0.8,Concrete,0.9,0,0.5,15,9,Fan Coil Units and Central Plant,15,180,35,0,232.6,789.4,93,Low-E (Low-Emissivity) coated glass
3,12,0,2A,140,0,13963,5,2,0.65,Precast Concrete,1.5,Tiles,0.8,Concrete,0.9,0,0.5,15,9,Fan Coil Units and Central Plant,15,180,35,0,240.9,930.3,101,Argon-filled insulated glass
3,13,0,2A,140,0,13963,5,0.7,0.4,Precast Concrete,1.5,Tiles,0.8,Concrete,0.9,0,0.5,15,9,Fan Coil Units and Central Plant,15,180,35,0,211.0,803.9,95,Vacuum Insulated Glass
3,14,0,2A,140,0,13963,5,3,0.7,Brick Plaster,2.62,Tiles,0.8,Concrete,0.9,0,0.5,15,9,Fan Coil Units and Central Plant,15,180,35,0,280.0,979.3,102,Brick Plaster
3,15,0,2A,140,0,13963,5,3,0.7,Concrete Block,1.8,Tiles,0.8,Concrete,0.9,0,0.5,15,9,Fan Coil Units and Central Plant,15,180,35,0,265.5,968.8,102,Concrete Block
3,16,0,2A,140,0,13963,5,3,0.7,Precast Concrete,1.5,Carpet,2.5,Concrete,0.9,0,0.5,15,9,Fan Coil Units and Central Plant,15,180,35,0,253.4,1034.4,103,Carpet
3,17,0,2A,140,0,13963,5,3,0.7,Precast Concrete,1.5,Hardwood,2.1,Concrete,0.9,0,0.5,15,9,Fan Coil Units and Central Plant,15,180,35,0,253.6,1085.9,105,Hardwood
3,18,0,2A,140,0,13963,5,3,0.7,Precast Concrete,1.5,Tiles,0.8,Metal Deck,5,0,0.5,15,9,Fan Coil Units and Central Plant,15,180,35,0,358.2,1026.6,105,Metal Deck
3,19,0,2A,140,0,13963,5,3,0.7,Precast Concrete,1.5,Tiles,0.8,Concrete,0.9,0,0.25,15,9,Fan Coil Units and Central Plant,15,180,35,0,252.8,956.4,101,Airtight 0.25
3,20,0,2A,140,0,13963,5,3,0.7,Precast Concrete,1.5,Tiles,0.8,Concrete,0.9,0,1,15,9,Fan Coil Units and Central Plant,15,180,35,0,271.5,974.5,102,Average 1.0
3,21,0,2A,140,0,13963,5,3,0.7,Precast Concrete,1.5,Tiles,0.8,Concrete,0.9,0,0.5,10,9,Fan Coil Units and Central Plant,15,180,35,0,259.0,885.7,87,Low EPD
3,22,0,2A,140,0,13963,5,3,0.7,Precast Concrete,1.5,Tiles,0.8,Concrete,0.9,0,0.5,20,9,Fan Coil Units and Central Plant,15,180,35,0,259.0,1039.1,116,High EPD
3,23,0,2A,140,0,13963,5,3,0.7,Precast Concrete,1.5,Tiles,0.8,Concrete,0.9,0,0.5,15,6,Fan Coil Units and Central Plant,15,180,35,0,259.0,918.3,93,Low LPD
3,24,0,2A,140,0,13963,5,3,0.7,Precast Concrete,1.5,Tiles,0.8,Concrete,0.9,0,0.5,15,12,Fan Coil Units and Central Plant,15,180,35,0,259.0,1006.6,110,High LPD
3,25,0,2A,140,0,13963,5,3,0.7,Precast Concrete,1.5,Tiles,0.8,Concrete,0.9,0,0.5,15,9,VRF Fan Coils,15,180,35,0,218.7,1156.7,113,VRF Fan Coils
3,26,0,2A,140,0,13963,5,3,0.7,Precast Concrete,1.5,Tiles,0.8,Concrete,0.9,0,0.5,15,9,Fan Coil Units and Central Plant,15,180,35,5000,258.6,960.8,66,PV efficiency 15%
3,27,0,2A,140,0,13963,5,3,0.7,Precast Concrete,1.5,Tiles,0.8,Concrete,0.9,0,0.5,15,9,Fan Coil Units and Central Plant,20,180,35,5000,258.6,960.8,54,PV efficiency 20%
3,28,0,2A,140,0,13963,5,3,0.7,Precast Concrete,1.5,Tiles,0.8,Concrete,0.9,0,0.5,15,9,Fan Coil Units and Central Plant,15,135,35,5000,257.7,956.9,62,PV Panel orientation 135
3,29,0,2A,140,0,13963,5,3,0.7,Precast Concrete,1.5,Tiles,0.8,Concrete,0.9,0,0.5,15,9,Fan Coil Units and Central Plant,15,-45,35,5000,258.6,961.4,43,PV Panel orientation -45
3,30,0,2A,140,0,13963,5,3,0.7,Precast Concrete,1.5,Tiles,0.8,Concrete,0.9,0,0.5,15,9,Fan Coil Units and Central Plant,15,180,30,5000,258.7,960.9,63,PV Panel Tilt 30
3,31,0,2A,140,0,13963,5,3,0.7,Precast Concrete,1.5,Tiles,0.8,Concrete,0.9,0,0.5,15,9,Fan Coil Units and Central Plant,15,180,0,5000,259.0,962.5,47,PV Panel Tilt 0
3,0,0,4A,140,0,13963,5,3,0.7,Precast Concrete,1.5,Tiles,0.8,Concrete,0.9,0,0.5,15,9,Fan Coil Units and Central Plant,15,180,35,0,696.6,1037.6,121,
3,1,0,4A,0,0,13963,5,3,0.7,Precast Concrete,1.5,Tiles,0.8,Concrete,0.9,0,0.5,15,9,Fan Coil Units and Central Plant,15,180,35,0,695.5,1024.3,119,
3,2,0,4A,45,0,13963,5,3,0.7,Precast Concrete,1.5,Tiles,0.8,Concrete,0.9,0,0.5,15,9,Fan Coil Units and Central Plant,15,180,35,0,696.6,1048.5,121,
3,3,0,4A,90,0,13963,5,3,0.7,Precast Concrete,1.5,Tiles,0.8,Concrete,0.9,0,0.5,15,9,Fan Coil Units and Central Plant,15,180,35,0,695.5,1023.7,121,
3,4,0,4A,135,0,13963,5,3,0.7,Precast Concrete,1.5,Tiles,0.8,Concrete,0.9,0,0.5,15,9,Fan Coil Units and Central Plant,15,180,35,0,696.6,1039.5,121,
3,5,0,4A,180,0,13963,5,3,0.7,Precast Concrete,1.5,Tiles,0.8,Concrete,0.9,0,0.5,15,9,Fan Coil Units and Central Plant,15,180,35,0,695.5,1023.7,120,
3,6,0,4A,225,0,13963,5,3,0.7,Precast Concrete,1.5,Tiles,0.8,Concrete,0.9,0,0.5,15,9,Fan Coil Units and Central Plant,15,180,35,0,696.6,1048.1,120,
3,7,0,4A,270,0,13963,5,3,0.7,Precast Concrete,1.5,Tiles,0.8,Concrete,0.9,0,0.5,15,9,Fan Coil Units and Central Plant,15,180,35,0,695.5,1023.6,119,
3,8,0,4A,315,0,13963,5,3,0.7,Precast Concrete,1.5,Tiles,0.8,Concrete,0.9,0,0.5,15,9,Fan Coil Units and Central Plant,15,180,35,0,695.5,1023.6,119,
3,9,0,4A,140,0,13963,5,6,0.86,Precast Concrete,1.5,Tiles,0.8,Concrete,0.9,0,0.5,15,9,Fan Coil Units and Central Plant,15,180,35,0,820.4,1139.7,132,Single-plan Glass
3,10,0,4A,140,0,13963,5,1.2,0.5,Precast Concrete,1.5,Tiles,0.8,Concrete,0.9,0,0.5,15,9,Fan Coil Units and Central Plant,15,180,35,0,593.7,929.7,113,Triple-pane insulated glass
3,11,0,4A,140,0,13963,5,1.6,0.35,Precast Concrete,1.5,Tiles,0.8,Concrete,0.9,0,0.5,15,9,Fan Coil Units and Central Plant,15,180,35,0,618.7,875.4,116,Low-E (Low-Emissivity) coated glass
3,12,0,4A,140,0,13963,5,2,0.65,Precast Concrete,1.5,Tiles,0.8,Concrete,0.9,0,0.5,15,9,Fan Coil Units and Central Plant,15,180,35,0,642.3,1008.4,116,Argon-filled insulated glass
3,13,0,4A,140,0,13963,5,0.7,0.4,Precast Concrete,1.5,Tiles,0.8,Concrete,0.9,0,0.5,15,9,Fan Coil Units and Central Plant,15,180,35,0,560.6,891.7,110,Vacuum Insulated Glass
3,14,0,4A,140,0,13963,5,3,0.7,Brick Plaster,2.62,Tiles,0.8,Concrete,0.9,0,0.5,15,9,Fan Coil Units and Central Plant,15,180,35,0,756.0,1055.8,127,Brick Plaster
3,15,0,4A,140,0,13963,5,3,0.7,Concrete Block,1.8,Tiles,0.8,Concrete,0.9,0,0.5,15,9,Fan Coil Units and Central Plant,15,180,35,0,714.5,1043.4,123,Concrete Block
3,16,0,4A,140,0,13963,5,3,0.7,Precast Concrete,1.5,Carpet,2.5,Concrete,0.9,0,0.5,15,9,Fan Coil Units and Central Plant,15,180,35,0,732.9,1097.2,135,Carpet
3,17,0,4A,140,0,13963,5,3,0.7,Precast Concrete,1.5,Hardwood,2.1,Concrete,0.9,0,0.5,15,9,Fan Coil Units and Central Plant,15,180,35,0,731.0,1144.7,139,Hardwood
3,18,0,4A,140,0,13963,5,3,0.7,Precast Concrete,1.5,Tiles,0.8,Metal Deck,5,0,0.5,15,9,Fan Coil Units and Central Plant,15,180,35,0,927.8,1114.3,148,Metal Deck
3,19,0,4A,140,0,13963,5,3,0.7,Precast Concrete,1.5,Tiles,0.8,Concrete,0.9,0,0.25,15,9,Fan Coil Units and Central Plant,15,180,35,0,641.7,1036.3,119,Airtight 0.25
3,20,0,4A,140,0,13963,5,3,0.7,Precast Concrete,1.5,Tiles,0.8,Concrete,0.9,0,1,15,9,Fan Coil Units and Central Plant,15,180,35,0,806.4,1040.3,126,Average 1.0
3,21,0,4A,140,0,13963,5,3,0.7,Precast Concrete,1.5,Tiles,0.8,Concrete,0.9,0,0.5,10,9,Fan Coil Units and Central Plant,15,180,35,0,696.6,960.8,111,Low EPD
3,22,0,4A,140,0,13963,5,3,0.7,Precast Concrete,1.5,Tiles,0.8,Concrete,0.9,0,0.5,20,9,Fan Coil Units and Central Plant,15,180,35,0,696.6,1114.5,132,High EPD
3,23,0,4A,140,0,13963,5,3,0.7,Precast Concrete,1.5,Tiles,0.8,Concrete,0.9,0,0.5,15,6,Fan Coil Units and Central Plant,15,180,35,0,696.6,993.4,115,Low LPD
3,24,0,4A,140,0,13963,5,3,0.7,Precast Concrete,1.5,Tiles,0.8,Concrete,0.9,0,0.5,15,12,Fan Coil Units and Central Plant,15,180,35,0,696.6,1082.0,127,High LPD
3,25,0,4A,140,0,13963,5,3,0.7,Precast Concrete,1.5,Tiles,0.8,Concrete,0.9,0,0.5,15,9,VRF Fan Coils,15,180,35,0,597.1,1268.0,110,VRF Fan Coils
3,26,0,4A,140,0,13963,5,3,0.7,Precast Concrete,1.5,Tiles,0.8,Concrete,0.9,0,0.5,15,9,Fan Coil Units and Central Plant,15,180,35,5000,696.3,1036.8,69,PV efficiency 15%
3,27,0,4A,140,0,13963,5,3,0.7,Precast Concrete,1.5,Tiles,0.8,Concrete,0.9,0,0.5,15,9,Fan Coil Units and Central Plant,20,180,35,5000,696.3,1036.8,52,PV efficiency 20%
3,28,0,4A,140,0,13963,5,3,0.7,Precast Concrete,1.5,Tiles,0.8,Concrete,0.9,0,0.5,15,9,Fan Coil Units and Central Plant,15,135,35,5000,695.6,1033.7,73,PV Panel orientation 135
3,29,0,4A,140,0,13963,5,3,0.7,Precast Concrete,1.5,Tiles,0.8,Concrete,0.9,0,0.5,15,9,Fan Coil Units and Central Plant,15,-45,35,5000,696.3,1036.5,89,PV Panel orientation -45
3,30,0,4A,140,0,13963,5,3,0.7,Precast Concrete,1.5,Tiles,0.8,Concrete,0.9,0,0.5,15,9,Fan Coil Units and Central Plant,15,180,30,5000,696.3,1036.8,69,PV Panel Tilt 30
3,31,0,4A,140,0,13963,5,3,0.7,Precast Concrete,1.5,Tiles,0.8,Concrete,0.9,0,0.5,15,9,Fan Coil Units and Central Plant,15,180,0,5000,696.6,1037.6,77,PV Panel Tilt 0
3,0,0,5A,140,0,13963,5,3,0.7,Precast Concrete,1.5,Tiles,0.8,Concrete,0.9,0,0.5,15,9,Fan Coil Units and Central Plant,15,180,35,0,595.5,813.0,144,
3,1,0,5A,0,0,13963,5,3,0.7,Precast Concrete,1.5,Tiles,0.8,Concrete,0.9,0,0.5,15,9,Fan Coil Units and Central Plant,15,180,35,0,595.9,802.1,144,
3,2,0,5A,45,0,13963,5,3,0.7,Precast Concrete,1.5,Tiles,0.8,Concrete,0.9,0,0.5,15,9,Fan Coil Units and Central Plant,15,180,35,0,595.6,822.8,144,
3,3,0,5A,90,0,13963,5,3,0.7,Precast Concrete,1.5,Tiles,0.8,Concrete,0.9,0,0.5,15,9,Fan Coil Units and Central Plant,15,180,35,0,595.9,801.2,144,
3,4,0,5A,135,0,13963,5,3,0.7,Precast Concrete,1.5,Tiles,0.8,Concrete,0.9,0,0.5,15,9,Fan Coil Units and Central Plant,15,180,35,0,595.6,814.5,144,
3,5,0,5A,180,0,13963,5,3,0.7,Precast Concrete,1.5,Tiles,0.8,Concrete,0.9,0,0.5,15,9,Fan Coil Units and Central Plant,15,180,35,0,595.9,801.6,144,
3,6,0,5A,225,0,13963,5,3,0.7,Precast Concrete,1.5,Tiles,0.8,Concrete,0.9,0,0.5,15,9,Fan Coil Units and Central Plant,15,180,35,0,595.6,822.3,144,
3,7,0,5A,270,0,13963,5,3,0.7,Precast Concrete,1.5,Tiles,0.8,Concrete,0.9,0,0.5,15,9,Fan Coil Units and Central Plant,15,180,35,0,595.9,801.0,143,
3,8,0,5A,315,0,13963,5,3,0.7,Precast Concrete,1.5,Tiles,0.8,Concrete,0.9,0,0.5,15,9,Fan Coil Units and Central Plant,15,180,35,0,595.9,801.0,143,
3,9,0,5A,140,0,13963,5,6,0.86,Precast Concrete,1.5,Tiles,0.8,Concrete,0.9,0,0.5,15,9,Fan Coil Units and Central Plant,15,180,35,0,690.4,908.9,165,Single-plan Glass
3,10,0,5A,140,0,13963,5,1.2,0.5,Precast Concrete,1.5,Tiles,0.8,Concrete,0.9,0,0.5,15,9,Fan Coil Units and Central Plant,15,180,35,0,508.9,706.3,130,Triple-pane insulated glass
3,11,0,5A,140,0,13963,5,1.6,0.35,Precast Concrete,1.5,Tiles,0.8,Concrete,0.9,0,0.5,15,9,Fan Coil Units and Central Plant,15,180,35,0,530.7,645.4,136,Low-E (Low-Emissivity) coated glass
3,12,0,5A,140,0,13963,5,2,0.65,Precast Concrete,1.5,Tiles,0.8,Concrete,0.9,0,0.5,15,9,Fan Coil Units and Central Plant,15,180,35,0,550.9,786.7,136,Argon-filled insulated glass
3,13,0,5A,140,0,13963,5,0.7,0.4,Precast Concrete,1.5,Tiles,0.8,Concrete,0.9,0,0.5,15,9,Fan Coil Units and Central Plant,15,180,35,0,479.0,667.4,126,Vacuum Insulated Glass
3,14,0,5A,140,0,13963,5,3,0.7,Brick Plaster,2.62,Tiles,0.8,Concrete,0.9,0,0.5,15,9,Fan Coil Units and Central Plant,15,180,35,0,647.2,825.1,153,Brick Plaster
3,15,0,5A,140,0,13963,5,3,0.7,Concrete Block,1.8,Tiles,0.8,Concrete,0.9,0,0.5,15,9,Fan Coil Units and Central Plant,15,180,35,0,611.3,816.9,147,Concrete Block
3,16,0,5A,140,0,13963,5,3,0.7,Precast Concrete,1.5,Carpet,2.5,Concrete,0.9,0,0.5,15,9,Fan Coil Units and Central Plant,15,180,35,0,638.2,848.5,160,Carpet
3,17,0,5A,140,0,13963,5,3,0.7,Precast Concrete,1.5,Hardwood,2.1,Concrete,0.9,0,0.5,15,9,Fan Coil Units and Central Plant,15,180,35,0,636.5,892.2,162,Hardwood
3,18,0,5A,140,0,13963,5,3,0.7,Precast Concrete,1.5,Tiles,0.8,Metal Deck,5,0,0.5,15,9,Fan Coil Units and Central Plant,15,180,35,0,803.1,865.6,183,Metal Deck
3,19,0,5A,140,0,13963,5,3,0.7,Precast Concrete,1.5,Tiles,0.8,Concrete,0.9,0,0.25,15,9,Fan Coil Units and Central Plant,15,180,35,0,578.4,811.5,136,Airtight 0.25
3,20,0,5A,140,0,13963,5,3,0.7,Precast Concrete,1.5,Tiles,0.8,Concrete,0.9,0,1,15,9,Fan Coil Units and Central Plant,15,180,35,0,629.9,816.1,160,Average 1.0
3,21,0,5A,140,0,13963,5,3,0.7,Precast Concrete,1.5,Tiles,0.8,Concrete,0.9,0,0.5,10,9,Fan Coil Units and Central Plant,15,180,35,0,595.6,735.7,136,Low EPD
3,22,0,5A,140,0,13963,5,3,0.7,Precast Concrete,1.5,Tiles,0.8,Concrete,0.9,0,0.5,20,9,Fan Coil Units and Central Plant,15,180,35,0,595.5,889.8,152,High EPD
3,23,0,5A,140,0,13963,5,3,0.7,Precast Concrete,1.5,Tiles,0.8,Concrete,0.9,0,0.5,15,6,Fan Coil Units and Central Plant,15,180,35,0,595.5,768.5,139,Low LPD
3,24,0,5A,140,0,13963,5,3,0.7,Precast Concrete,1.5,Tiles,0.8,Concrete,0.9,0,0.5,15,12,Fan Coil Units and Central Plant,15,180,35,0,595.5,857.1,149,High LPD
3,25,0,5A,140,0,13963,5,3,0.7,Precast Concrete,1.5,Tiles,0.8,Concrete,0.9,0,0.5,15,9,VRF Fan Coils,15,180,35,0,506.3,1000.5,113,VRF Fan Coils
3,26,0,5A,140,0,13963,5,3,0.7,Precast Concrete,1.5,Tiles,0.8,Concrete,0.9,0,0.5,15,9,Fan Coil Units and Central Plant,15,180,35,5000,595.2,812.0,107,PV efficiency 15%
3,27,0,5A,140,0,13963,5,3,0.7,Precast Concrete,1.5,Tiles,0.8,Concrete,0.9,0,0.5,15,9,Fan Coil Units and Central Plant,20,180,35,5000,595.2,812.0,95,PV efficiency 20%
3,28,0,5A,140,0,13963,5,3,0.7,Precast Concrete,1.5,Tiles,0.8,Concrete,0.9,0,0.5,15,9,Fan Coil Units and Central Plant,15,135,35,5000,594.2,810.4,110,PV Panel orientation 135
3,29,0,5A,140,0,13963,5,3,0.7,Precast Concrete,1.5,Tiles,0.8,Concrete,0.9,0,0.5,15,9,Fan Coil Units and Central Plant,15,-45,35,5000,595.2,811.8,121,PV Panel orientation -45
